code,year,risk,location.x,death,daly,location.y,female,gdp,pm,pop,pop65,tob,crd_death,crd_daly,location,sev,code_id
DJI,1991,Occupational asthmagens,Djibouti,1.813528326,108.61853,Djibouti,50.33212273,732.7331016,36.23316437,631092,3.016358946,NA,56.52663036,3465.109611,Djibouti,13.83577832,4
DJI,1991,Occupational carcinogens,Djibouti,0.281039188,7.914488761,Djibouti,50.33212273,732.7331016,36.23316437,631092,3.016358946,NA,56.52663036,3465.109611,Djibouti,0.57589028,4
DJI,1991,"Occupational particulate matter, gases, and fumes",Djibouti,4.387155363,129.3849467,Djibouti,50.33212273,732.7331016,36.23316437,631092,3.016358946,NA,56.52663036,3465.109611,Djibouti,5.874654052,4
DJI,1991,Occupational risks,Djibouti,6.481722877,245.9179654,Djibouti,50.33212273,732.7331016,36.23316437,631092,3.016358946,NA,56.52663036,3465.109611,Djibouti,2.60626044,4
DJI,1992,Occupational asthmagens,Djibouti,1.907439634,114.4422776,Djibouti,50.34759828,763.6592145,35.6404846,626010,3.041407519,NA,59.76907835,3670.242331,Djibouti,13.67905009,4
DJI,1992,Occupational carcinogens,Djibouti,0.298203036,8.429597283,Djibouti,50.34759828,763.6592145,35.6404846,626010,3.041407519,NA,59.76907835,3670.242331,Djibouti,0.574362223,4
DJI,1992,"Occupational particulate matter, gases, and fumes",Djibouti,4.610614619,136.3735058,Djibouti,50.34759828,763.6592145,35.6404846,626010,3.041407519,NA,59.76907835,3670.242331,Djibouti,5.884394738,4
DJI,1992,Occupational risks,Djibouti,6.816257289,259.2453807,Djibouti,50.34759828,763.6592145,35.6404846,626010,3.041407519,NA,59.76907835,3670.242331,Djibouti,2.587289674,4
DJI,1993,Occupational asthmagens,Djibouti,2.049693825,120.1564934,Djibouti,50.35726787,758.7338427,35.33384815,614245,3.068886952,NA,63.51049949,3809.85484,Djibouti,13.75979694,4
DJI,1993,Occupational carcinogens,Djibouti,0.31673392,8.981779677,Djibouti,50.35726787,758.7338427,35.33384815,614245,3.068886952,NA,63.51049949,3809.85484,Djibouti,0.576690933,4
DJI,1993,"Occupational particulate matter, gases, and fumes",Djibouti,4.856010532,143.548703,Djibouti,50.35726787,758.7338427,35.33384815,614245,3.068886952,NA,63.51049949,3809.85484,Djibouti,6.040729471,4
DJI,1993,Occupational risks,Djibouti,7.222438277,272.6869761,Djibouti,50.35726787,758.7338427,35.33384815,614245,3.068886952,NA,63.51049949,3809.85484,Djibouti,2.616987633,4
DJI,1994,Occupational asthmagens,Djibouti,1.990389971,115.9386495,Djibouti,50.34784829,784.5562074,35.2206996,626710,3.094573248,NA,63.05540347,3732.646643,Djibouti,13.85011453,4
DJI,1994,Occupational carcinogens,Djibouti,0.324288285,9.120141546,Djibouti,50.34784829,784.5562074,35.2206996,626710,3.094573248,NA,63.05540347,3732.646643,Djibouti,0.579716056,4
DJI,1994,"Occupational particulate matter, gases, and fumes",Djibouti,4.943300861,145.7520472,Djibouti,50.34784829,784.5562074,35.2206996,626710,3.094573248,NA,63.05540347,3732.646643,Djibouti,6.135559008,4
DJI,1994,Occupational risks,Djibouti,7.257979117,270.8108383,Djibouti,50.34784829,784.5562074,35.2206996,626710,3.094573248,NA,63.05540347,3732.646643,Djibouti,2.642412848,4
DJI,1995,Occupational asthmagens,Djibouti,2.173449382,124.9705955,Djibouti,50.33740131,786.2018667,35.20848348,633074,3.122383797,NA,66.58660106,3890.11456,Djibouti,13.8430263,4
DJI,1995,Occupational carcinogens,Djibouti,0.343894948,9.720451294,Djibouti,50.33740131,786.2018667,35.20848348,633074,3.122383797,NA,66.58660106,3890.11456,Djibouti,0.58503675,4
DJI,1995,"Occupational particulate matter, gases, and fumes",Djibouti,5.181289992,153.3400747,Djibouti,50.33740131,786.2018667,35.20848348,633074,3.122383797,NA,66.58660106,3890.11456,Djibouti,6.175730571,4
DJI,1995,Occupational risks,Djibouti,7.698634322,288.0311215,Djibouti,50.33740131,786.2018667,35.20848348,633074,3.122383797,NA,66.58660106,3890.11456,Djibouti,2.650782965,4
DJI,1996,Occupational asthmagens,Djibouti,2.238386859,127.862516,Djibouti,50.3245937,761.9436595,36.01479199,648348,3.14676686,NA,67.65836514,3910.730151,Djibouti,13.82153991,4
DJI,1996,Occupational carcinogens,Djibouti,0.356933051,10.07731571,Djibouti,50.3245937,761.9436595,36.01479199,648348,3.14676686,NA,67.65836514,3910.730151,Djibouti,0.586949082,4
DJI,1996,"Occupational particulate matter, gases, and fumes",Djibouti,5.322141764,157.8028629,Djibouti,50.3245937,761.9436595,36.01479199,648348,3.14676686,NA,67.65836514,3910.730151,Djibouti,6.207412351,4
DJI,1996,Occupational risks,Djibouti,7.917461674,295.7426946,Djibouti,50.3245937,761.9436595,36.01479199,648348,3.14676686,NA,67.65836514,3910.730151,Djibouti,2.653907526,4
DJI,1997,Occupational asthmagens,Djibouti,2.231048105,127.3954668,Djibouti,50.3095337,748.2328402,37.92682857,671817,3.149888176,NA,67.60905337,3892.919162,Djibouti,13.68843302,4
DJI,1997,Occupational carcinogens,Djibouti,0.367027153,10.33511104,Djibouti,50.3095337,748.2328402,37.92682857,671817,3.149888176,NA,67.60905337,3892.919162,Djibouti,0.581648627,4
DJI,1997,"Occupational particulate matter, gases, and fumes",Djibouti,5.414568444,160.9742238,Djibouti,50.3095337,748.2328402,37.92682857,671817,3.149888176,NA,67.60905337,3892.919162,Djibouti,6.203435576,4
DJI,1997,Occupational risks,Djibouti,8.012643703,298.7048017,Djibouti,50.3095337,748.2328402,37.92682857,671817,3.149888176,NA,67.60905337,3892.919162,Djibouti,2.634129556,4
DJI,1998,Occupational asthmagens,Djibouti,2.373720578,134.8201193,Djibouti,50.29377153,735.3491079,40.20645473,699352,3.14326691,NA,70.38701015,4035.181858,Djibouti,13.538169,4
DJI,1998,Occupational carcinogens,Djibouti,0.387949166,10.98567448,Djibouti,50.29377153,735.3491079,40.20645473,699352,3.14326691,NA,70.38701015,4035.181858,Djibouti,0.578343333,4
DJI,1998,"Occupational particulate matter, gases, and fumes",Djibouti,5.636333834,168.4478108,Djibouti,50.29377153,735.3491079,40.20645473,699352,3.14326691,NA,70.38701015,4035.181858,Djibouti,6.178460387,4
DJI,1998,Occupational risks,Djibouti,8.398003578,314.2536046,Djibouti,50.29377153,735.3491079,40.20645473,699352,3.14326691,NA,70.38701015,4035.181858,Djibouti,2.611129797,4
DJI,1999,Occupational asthmagens,Djibouti,2.420883235,137.5209688,Djibouti,50.27961194,740.2193098,42.11553199,724218,3.149258925,NA,71.64089595,4106.819665,Djibouti,13.34977107,4
DJI,1999,Occupational carcinogens,Djibouti,0.402895067,11.43283552,Djibouti,50.27961194,740.2193098,42.11553199,724218,3.149258925,NA,71.64089595,4106.819665,Djibouti,0.573448737,4
DJI,1999,"Occupational particulate matter, gases, and fumes",Djibouti,5.778583494,173.601433,Djibouti,50.27961194,740.2193098,42.11553199,724218,3.149258925,NA,71.64089595,4106.819665,Djibouti,6.155638006,4
DJI,1999,Occupational risks,Djibouti,8.602361797,322.5552373,Djibouti,50.27961194,740.2193098,42.11553199,724218,3.149258925,NA,71.64089595,4106.819665,Djibouti,2.58312389,4
DJI,2000,Occupational asthmagens,Djibouti,2.474849306,140.322555,Djibouti,50.26628557,737.6121836,42.91592185,747318,3.16424657,NA,73.09012216,4184.154391,Djibouti,13.19314943,4
DJI,2000,Occupational carcinogens,Djibouti,0.419167764,11.91770207,Djibouti,50.26628557,737.6121836,42.91592185,747318,3.16424657,NA,73.09012216,4184.154391,Djibouti,0.568353357,4
DJI,2000,"Occupational particulate matter, gases, and fumes",Djibouti,5.927508174,178.8968001,Djibouti,50.26628557,737.6121836,42.91592185,747318,3.16424657,NA,73.09012216,4184.154391,Djibouti,6.140178135,4
DJI,2000,Occupational risks,Djibouti,8.821525244,331.1370571,Djibouti,50.26628557,737.6121836,42.91592185,747318,3.16424657,NA,73.09012216,4184.154391,Djibouti,2.55938455,4
DJI,2001,Occupational asthmagens,Djibouti,2.529346953,143.3668284,Djibouti,50.25404732,742.1337911,42.46525859,771313,3.181069164,NA,74.14676224,4243.092971,Djibouti,13.15708543,4
DJI,2001,Occupational carcinogens,Djibouti,0.434162731,12.36303786,Djibouti,50.25404732,742.1337911,42.46525859,771313,3.181069164,NA,74.14676224,4243.092971,Djibouti,0.567932499,4
DJI,2001,"Occupational particulate matter, gases, and fumes",Djibouti,6.044716148,183.3637293,Djibouti,50.25404732,742.1337911,42.46525859,771313,3.181069164,NA,74.14676224,4243.092971,Djibouti,6.121825958,4
DJI,2001,Occupational risks,Djibouti,9.008225832,339.0935956,Djibouti,50.25404732,742.1337911,42.46525859,771313,3.181069164,NA,74.14676224,4243.092971,Djibouti,2.553329891,4
DJI,2002,Occupational asthmagens,Djibouti,2.547586253,144.4642678,Djibouti,50.24548314,743.0132704,41.38958844,795574,3.202781891,NA,75.2628512,4297.819761,Djibouti,12.96237225,4
DJI,2002,Occupational carcinogens,Djibouti,0.452640413,12.90257367,Djibouti,50.24548314,743.0132704,41.38958844,795574,3.202781891,NA,75.2628512,4297.819761,Djibouti,0.563388439,4
DJI,2002,"Occupational particulate matter, gases, and fumes",Djibouti,6.177459981,188.1857761,Djibouti,50.24548314,743.0132704,41.38958844,795574,3.202781891,NA,75.2628512,4297.819761,Djibouti,6.098856319,4
DJI,2002,Occupational risks,Djibouti,9.177686647,345.5526176,Djibouti,50.24548314,743.0132704,41.38958844,795574,3.202781891,NA,75.2628512,4297.819761,Djibouti,2.524143069,4
DJI,2003,Occupational asthmagens,Djibouti,2.50199409,142.5882957,Djibouti,50.24258806,764.6344652,40.10339083,813519,3.246820296,NA,75.86265551,4345.285939,Djibouti,12.77280384,4
DJI,2003,Occupational carcinogens,Djibouti,0.467634273,13.30665421,Djibouti,50.24258806,764.6344652,40.10339083,813519,3.246820296,NA,75.86265551,4345.285939,Djibouti,0.567337155,4
DJI,2003,"Occupational particulate matter, gases, and fumes",Djibouti,6.268217965,191.6928958,Djibouti,50.24258806,764.6344652,40.10339083,813519,3.246820296,NA,75.86265551,4345.285939,Djibouti,6.075300375,4
DJI,2003,Occupational risks,Djibouti,9.237846329,347.5878457,Djibouti,50.24258806,764.6344652,40.10339083,813519,3.246820296,NA,75.86265551,4345.285939,Djibouti,2.500492071,4
DJI,2004,Occupational asthmagens,Djibouti,2.62785649,149.0999395,Djibouti,50.24578664,806.2616529,39.02114521,826124,3.307435268,NA,79.66932218,4541.769215,Djibouti,12.65735697,4
DJI,2004,Occupational carcinogens,Djibouti,0.496510457,14.19329473,Djibouti,50.24578664,806.2616529,39.02114521,826124,3.307435268,NA,79.66932218,4541.769215,Djibouti,0.575869408,4
DJI,2004,"Occupational particulate matter, gases, and fumes",Djibouti,6.525253585,200.3263258,Djibouti,50.24578664,806.2616529,39.02114521,826124,3.307435268,NA,79.66932218,4541.769215,Djibouti,6.061808097,4
DJI,2004,Occupational risks,Djibouti,9.649620532,363.61956,Djibouti,50.24578664,806.2616529,39.02114521,826124,3.307435268,NA,79.66932218,4541.769215,Djibouti,2.490233479,4
DJI,2005,Occupational asthmagens,Djibouti,2.674489608,151.6518479,Djibouti,50.25328689,844.4483574,38.55733103,839167,3.367744442,NA,81.1155105,4600.001062,Djibouti,12.72552159,4
DJI,2005,Occupational carcinogens,Djibouti,0.515392197,14.71186253,Djibouti,50.25328689,844.4483574,38.55733103,839167,3.367744442,NA,81.1155105,4600.001062,Djibouti,0.587673645,4
DJI,2005,"Occupational particulate matter, gases, and fumes",Djibouti,6.680427068,205.645885,Djibouti,50.25328689,844.4483574,38.55733103,839167,3.367744442,NA,81.1155105,4600.001062,Djibouti,6.073674312,4
DJI,2005,Occupational risks,Djibouti,9.870308873,372.0095955,Djibouti,50.25328689,844.4483574,38.55733103,839167,3.367744442,NA,81.1155105,4600.001062,Djibouti,2.506904608,4
DJI,2006,Occupational asthmagens,Djibouti,2.699706313,153.322801,Djibouti,50.26175441,898.4646281,38.64805846,855764,3.420101804,NA,82.3755099,4654.819392,Djibouti,12.8291955,4
DJI,2006,Occupational carcinogens,Djibouti,0.532875618,15.16258638,Djibouti,50.26175441,898.4646281,38.64805846,855764,3.420101804,NA,82.3755099,4654.819392,Djibouti,0.603430905,4
DJI,2006,"Occupational particulate matter, gases, and fumes",Djibouti,6.832569513,210.7520253,Djibouti,50.26175441,898.4646281,38.64805846,855764,3.420101804,NA,82.3755099,4654.819392,Djibouti,6.097067401,4
DJI,2006,Occupational risks,Djibouti,10.06515144,379.2374127,Djibouti,50.26175441,898.4646281,38.64805846,855764,3.420101804,NA,82.3755099,4654.819392,Djibouti,2.53046681,4
DJI,2007,Occupational asthmagens,Djibouti,2.782114282,157.7481891,Djibouti,50.27060342,969.5732202,38.95662273,874528,3.470445469,NA,85.52660348,4792.175562,Djibouti,12.80058253,4
DJI,2007,Occupational carcinogens,Djibouti,0.558349884,15.8878184,Djibouti,50.27060342,969.5732202,38.95662273,874528,3.470445469,NA,85.52660348,4792.175562,Djibouti,0.611589321,4
DJI,2007,"Occupational particulate matter, gases, and fumes",Djibouti,7.119258558,219.7305112,Djibouti,50.27060342,969.5732202,38.95662273,874528,3.470445469,NA,85.52660348,4792.175562,Djibouti,6.117893226,4
DJI,2007,Occupational risks,Djibouti,10.45972272,393.3665188,Djibouti,50.27060342,969.5732202,38.95662273,874528,3.470445469,NA,85.52660348,4792.175562,Djibouti,2.530847979,4
DJI,2008,Occupational asthmagens,Djibouti,2.831170871,160.5781506,Djibouti,50.28015064,1119.152333,39.48828088,892734,3.527648509,NA,88.27159606,4905.110194,Djibouti,12.76109826,4
DJI,2008,Occupational carcinogens,Djibouti,0.582849071,16.55872907,Djibouti,50.28015064,1119.152333,39.48828088,892734,3.527648509,NA,88.27159606,4905.110194,Djibouti,0.620716604,4
DJI,2008,"Occupational particulate matter, gases, and fumes",Djibouti,7.410245636,228.7686353,Djibouti,50.28015064,1119.152333,39.48828088,892734,3.527648509,NA,88.27159606,4905.110194,Djibouti,6.142158425,4
DJI,2008,Occupational risks,Djibouti,10.82426558,405.905515,Djibouti,50.28015064,1119.152333,39.48828088,892734,3.527648509,NA,88.27159606,4905.110194,Djibouti,2.531060043,4
DJI,2009,Occupational asthmagens,Djibouti,2.872550755,163.0470314,Djibouti,50.28852652,1150.937586,40.24828994,911527,3.592433356,NA,91.23086121,5024.477534,Djibouti,12.76634017,4
DJI,2009,Occupational carcinogens,Djibouti,0.610324592,17.28001146,Djibouti,50.28852652,1150.937586,40.24828994,911527,3.592433356,NA,91.23086121,5024.477534,Djibouti,0.630183986,4
DJI,2009,"Occupational particulate matter, gases, and fumes",Djibouti,7.746020557,238.8996444,Djibouti,50.28852652,1150.937586,40.24828994,911527,3.592433356,NA,91.23086121,5024.477534,Djibouti,6.165119631,4
DJI,2009,Occupational risks,Djibouti,11.2288959,419.2266873,Djibouti,50.28852652,1150.937586,40.24828994,911527,3.592433356,NA,91.23086121,5024.477534,Djibouti,2.537254152,4
DJI,2010,Occupational asthmagens,Djibouti,3.054317858,172.2544486,Djibouti,50.29572632,1213.233526,41.24190694,930251,3.666696587,NA,95.88399715,5215.271632,Djibouti,13.01718806,4
DJI,2010,Occupational carcinogens,Djibouti,0.647398669,18.30895351,Djibouti,50.29572632,1213.233526,41.24190694,930251,3.666696587,NA,95.88399715,5215.271632,Djibouti,0.651500941,4
DJI,2010,"Occupational particulate matter, gases, and fumes",Djibouti,8.1804973,251.9572837,Djibouti,50.29572632,1213.233526,41.24190694,930251,3.666696587,NA,95.88399715,5215.271632,Djibouti,6.192215577,4
DJI,2010,Occupational risks,Djibouti,11.88221383,442.5206858,Djibouti,50.29572632,1213.233526,41.24190694,930251,3.666696587,NA,95.88399715,5215.271632,Djibouti,2.582691048,4
DJI,2011,Occupational asthmagens,Djibouti,3.188865353,178.9547738,Djibouti,50.30240671,1306.345528,44.85043435,948558,3.748428535,NA,99.77955011,5361.83526,Djibouti,13.18411714,4
DJI,2011,Occupational carcinogens,Djibouti,0.680569614,19.21104266,Djibouti,50.30240671,1306.345528,44.85043435,948558,3.748428535,NA,99.77955011,5361.83526,Djibouti,0.670902691,4
DJI,2011,"Occupational particulate matter, gases, and fumes",Djibouti,8.566218067,263.8787275,Djibouti,50.30240671,1306.345528,44.85043435,948558,3.748428535,NA,99.77955011,5361.83526,Djibouti,6.222841499,4
DJI,2011,Occupational risks,Djibouti,12.43565303,462.0445439,Djibouti,50.30240671,1306.345528,44.85043435,948558,3.748428535,NA,99.77955011,5361.83526,Djibouti,2.616382052,4
DJI,2012,Occupational asthmagens,Djibouti,3.305335761,184.3668835,Djibouti,50.30902604,1400.193579,49.94589026,966747,3.837351532,NA,103.511697,5493.450941,Djibouti,13.35581814,4
DJI,2012,Occupational carcinogens,Djibouti,0.712974561,20.07358823,Djibouti,50.30902604,1400.193579,49.94589026,966747,3.837351532,NA,103.511697,5493.450941,Djibouti,0.688316932,4
DJI,2012,"Occupational particulate matter, gases, and fumes",Djibouti,8.944576685,275.9054602,Djibouti,50.30902604,1400.193579,49.94589026,966747,3.837351532,NA,103.511697,5493.450941,Djibouti,6.258339334,4
DJI,2012,Occupational risks,Djibouti,12.96288701,480.3459319,Djibouti,50.30902604,1400.193579,49.94589026,966747,3.837351532,NA,103.511697,5493.450941,Djibouti,2.649748494,4
DJI,2013,Occupational asthmagens,Djibouti,3.419627019,189.5884464,Djibouti,50.31645216,2074.296689,47.87596036,984824,3.932985014,NA,107.311162,5615.612213,Djibouti,13.59806014,4
DJI,2013,Occupational carcinogens,Djibouti,0.745283022,20.90227588,Djibouti,50.31645216,2074.296689,47.87596036,984824,3.932985014,NA,107.311162,5615.612213,Djibouti,0.706243338,4
DJI,2013,"Occupational particulate matter, gases, and fumes",Djibouti,9.349527481,288.6026791,Djibouti,50.31645216,2074.296689,47.87596036,984824,3.932985014,NA,107.311162,5615.612213,Djibouti,6.302566678,4
DJI,2013,Occupational risks,Djibouti,13.51443752,499.0934014,Djibouti,50.31645216,2074.296689,47.87596036,984824,3.932985014,NA,107.311162,5615.612213,Djibouti,2.692549314,4
DJI,2014,Occupational asthmagens,Djibouti,3.450523231,190.6013579,Djibouti,50.32506679,2208.678103,42.84276234,1002717,4.032391975,NA,110.350837,5685.942761,Djibouti,13.73733194,4
DJI,2014,Occupational carcinogens,Djibouti,0.77647668,21.64650975,Djibouti,50.32506679,2208.678103,42.84276234,1002717,4.032391975,NA,110.350837,5685.942761,Djibouti,0.722126421,4
DJI,2014,"Occupational particulate matter, gases, and fumes",Djibouti,9.762657615,301.2978095,Djibouti,50.32506679,2208.678103,42.84276234,1002717,4.032391975,NA,110.350837,5685.942761,Djibouti,6.35399273,4
DJI,2014,Occupational risks,Djibouti,13.98965753,513.5456772,Djibouti,50.32506679,2208.678103,42.84276234,1002717,4.032391975,NA,110.350837,5685.942761,Djibouti,2.721313643,4
DJI,2015,Occupational asthmagens,Djibouti,3.456843836,190.4892967,Djibouti,50.33499557,2376.125547,45.16489347,1020313,4.123685575,NA,114.9526649,5846.457495,Djibouti,13.43360836,4
DJI,2015,Occupational carcinogens,Djibouti,0.816935823,22.69979354,Djibouti,50.33499557,2376.125547,45.16489347,1020313,4.123685575,NA,114.9526649,5846.457495,Djibouti,0.718618035,4
DJI,2015,"Occupational particulate matter, gases, and fumes",Djibouti,10.2420242,316.1267734,Djibouti,50.33499557,2376.125547,45.16489347,1020313,4.123685575,NA,114.9526649,5846.457495,Djibouti,6.398259151,4
DJI,2015,Occupational risks,Djibouti,14.51580386,529.3158636,Djibouti,50.33499557,2376.125547,45.16489347,1020313,4.123685575,NA,114.9526649,5846.457495,Djibouti,2.679964193,4
DJI,2016,Occupational asthmagens,Djibouti,3.612838577,198.6748234,Djibouti,50.34491332,2510.430008,44.09597154,1037653,4.200151688,NA,119.1950892,6012.971633,Djibouti,13.87887916,4
DJI,2016,Occupational carcinogens,Djibouti,0.852766593,23.59094684,Djibouti,50.34491332,2510.430008,44.09597154,1037653,4.200151688,NA,119.1950892,6012.971633,Djibouti,0.75322585,4
DJI,2016,"Occupational particulate matter, gases, and fumes",Djibouti,10.69839399,330.3908241,Djibouti,50.34491332,2510.430008,44.09597154,1037653,4.200151688,NA,119.1950892,6012.971633,Djibouti,6.44983591,4
DJI,2016,Occupational risks,Djibouti,15.16399916,552.6565943,Djibouti,50.34491332,2510.430008,44.09597154,1037653,4.200151688,NA,119.1950892,6012.971633,Djibouti,2.756836677,4
DJI,2017,Occupational asthmagens,Djibouti,3.77783879,207.2161147,Djibouti,50.35479281,2618.955211,44.08540384,1054841,4.267232819,NA,124.2411867,6201.72971,Djibouti,14.15810876,4
DJI,2017,Occupational carcinogens,Djibouti,0.896246485,24.69710183,Djibouti,50.35479281,2618.955211,44.08540384,1054841,4.267232819,NA,124.2411867,6201.72971,Djibouti,0.777064114,4
DJI,2017,"Occupational particulate matter, gases, and fumes",Djibouti,11.23608592,347.5986393,Djibouti,50.35479281,2618.955211,44.08540384,1054841,4.267232819,NA,124.2411867,6201.72971,Djibouti,6.501328503,4
DJI,2017,Occupational risks,Djibouti,15.91017119,579.5118559,Djibouti,50.35479281,2618.955211,44.08540384,1054841,4.267232819,NA,124.2411867,6201.72971,Djibouti,2.804713041,4
DJI,2018,Occupational asthmagens,Djibouti,3.795947814,208.8037439,Djibouti,50.36473197,2718.085323,43.05730569,1071882,4.333779278,NA,127.5486614,6311.138845,Djibouti,14.27438539,4
DJI,2018,Occupational carcinogens,Djibouti,0.933610963,25.5658679,Djibouti,50.36473197,2718.085323,43.05730569,1071882,4.333779278,NA,127.5486614,6311.138845,Djibouti,0.790544091,4
DJI,2018,"Occupational particulate matter, gases, and fumes",Djibouti,11.68194134,361.6195599,Djibouti,50.36473197,2718.085323,43.05730569,1071882,4.333779278,NA,127.5486614,6311.138845,Djibouti,6.550176403,4
DJI,2018,Occupational risks,Djibouti,16.41150012,595.9891717,Djibouti,50.36473197,2718.085323,43.05730569,1071882,4.333779278,NA,127.5486614,6311.138845,Djibouti,2.825200942,4
DJI,2019,Occupational asthmagens,Djibouti,3.914739175,215.565063,Djibouti,50.37457174,2837.171033,39.72185739,1088709,4.405814593,NA,132.9300992,6510.860287,Djibouti,14.39980302,4
DJI,2019,Occupational carcinogens,Djibouti,0.978730618,26.65825058,Djibouti,50.37457174,2837.171033,39.72185739,1088709,4.405814593,NA,132.9300992,6510.860287,Djibouti,0.805237619,4
DJI,2019,"Occupational particulate matter, gases, and fumes",Djibouti,12.29380905,380.703572,Djibouti,50.37457174,2837.171033,39.72185739,1088709,4.405814593,NA,132.9300992,6510.860287,Djibouti,6.60185064,4
DJI,2019,Occupational risks,Djibouti,17.18727884,622.9268856,Djibouti,50.37457174,2837.171033,39.72185739,1088709,4.405814593,NA,132.9300992,6510.860287,Djibouti,2.848741418,4
DJI,2020,Occupational asthmagens,Djibouti,3.948606457,219.1451916,Djibouti,50.38699298,2881.999245,35.92433048,1105188,4.475073709,NA,136.1149189,6664.826607,Djibouti,14.45910482,4
DJI,2020,Occupational carcinogens,Djibouti,1.011460734,27.5131796,Djibouti,50.38699298,2881.999245,35.92433048,1105188,4.475073709,NA,136.1149189,6664.826607,Djibouti,0.816315613,4
DJI,2020,"Occupational particulate matter, gases, and fumes",Djibouti,12.69003489,395.172769,Djibouti,50.38699298,2881.999245,35.92433048,1105188,4.475073709,NA,136.1149189,6664.826607,Djibouti,6.648972502,4
DJI,2020,Occupational risks,Djibouti,17.65010208,641.8311402,Djibouti,50.38699298,2881.999245,35.92433048,1105188,4.475073709,NA,136.1149189,6664.826607,Djibouti,2.861485663,4
DJI,2021,Occupational asthmagens,Djibouti,4.04993438,226.3291848,Djibouti,50.40084763,3019.693439,NA,1121248,4.541056038,NA,139.0495742,6823.303218,Djibouti,14.62625067,4
DJI,2021,Occupational carcinogens,Djibouti,1.040363151,28.36017161,Djibouti,50.40084763,3019.693439,NA,1121248,4.541056038,NA,139.0495742,6823.303218,Djibouti,0.826890013,4
DJI,2021,"Occupational particulate matter, gases, and fumes",Djibouti,13.0247208,408.5859833,Djibouti,50.40084763,3019.693439,NA,1121248,4.541056038,NA,139.0495742,6823.303218,Djibouti,6.684696889,4
DJI,2021,Occupational risks,Djibouti,18.11501833,663.2753397,Djibouti,50.40084763,3019.693439,NA,1121248,4.541056038,NA,139.0495742,6823.303218,Djibouti,2.886984039,4
EGY,1990,Occupational asthmagens,Egypt,249.4279824,12444.67607,"Egypt, Arab Rep.",49.44774028,735.982935,57.42674819,58396618,3.880889986,NA,17785.07879,822563.2807,Egypt,11.97583553,5
EGY,1990,Occupational carcinogens,Egypt,73.99486466,2263.944707,"Egypt, Arab Rep.",49.44774028,735.982935,57.42674819,58396618,3.880889986,NA,17785.07879,822563.2807,Egypt,0.738193735,5
EGY,1990,"Occupational particulate matter, gases, and fumes",Egypt,1274.51496,34918.52669,"Egypt, Arab Rep.",49.44774028,735.982935,57.42674819,58396618,3.880889986,NA,17785.07879,822563.2807,Egypt,6.23489412,5
EGY,1990,Occupational risks,Egypt,1597.937807,49627.14746,"Egypt, Arab Rep.",49.44774028,735.982935,57.42674819,58396618,3.880889986,NA,17785.07879,822563.2807,Egypt,2.386060435,5
EGY,1991,Occupational asthmagens,Egypt,248.6026568,12493.98697,"Egypt, Arab Rep.",49.37605489,622.829605,60.08160376,60028997,3.872828294,NA,17520.96604,805089.0939,Egypt,12.11307901,5
EGY,1991,Occupational carcinogens,Egypt,74.71501549,2291.755552,"Egypt, Arab Rep.",49.37605489,622.829605,60.08160376,60028997,3.872828294,NA,17520.96604,805089.0939,Egypt,0.745972886,5
EGY,1991,"Occupational particulate matter, gases, and fumes",Egypt,1280.932997,35196.30847,"Egypt, Arab Rep.",49.37605489,622.829605,60.08160376,60028997,3.872828294,NA,17520.96604,805089.0939,Egypt,6.226077068,5
EGY,1991,Occupational risks,Egypt,1604.25067,49982.05099,"Egypt, Arab Rep.",49.37605489,622.829605,60.08160376,60028997,3.872828294,NA,17520.96604,805089.0939,Egypt,2.405234325,5
EGY,1992,Occupational asthmagens,Egypt,243.5694363,12413.72897,"Egypt, Arab Rep.",49.34707517,680.7992386,62.25352702,61480660,3.873357053,NA,16971.21778,778028.3711,Egypt,12.28089905,5
EGY,1992,Occupational carcinogens,Egypt,74.42857707,2298.836253,"Egypt, Arab Rep.",49.34707517,680.7992386,62.25352702,61480660,3.873357053,NA,16971.21778,778028.3711,Egypt,0.75392912,5
EGY,1992,"Occupational particulate matter, gases, and fumes",Egypt,1262.561026,34862.31197,"Egypt, Arab Rep.",49.34707517,680.7992386,62.25352702,61480660,3.873357053,NA,16971.21778,778028.3711,Egypt,6.218386835,5
EGY,1992,Occupational risks,Egypt,1580.559039,49574.87718,"Egypt, Arab Rep.",49.34707517,680.7992386,62.25352702,61480660,3.873357053,NA,16971.21778,778028.3711,Egypt,2.428697198,5
EGY,1993,Occupational asthmagens,Egypt,251.3025537,12800.50916,"Egypt, Arab Rep.",49.31921264,740.33421740000006,63.88114201,62915681,3.878564899,NA,17167.6426,772229.2616,Egypt,12.47247773,5
EGY,1993,Occupational carcinogens,Egypt,77.11898865,2395.623596,"Egypt, Arab Rep.",49.31921264,740.33421740000006,63.88114201,62915681,3.878564899,NA,17167.6426,772229.2616,Egypt,0.760897665,5
EGY,1993,"Occupational particulate matter, gases, and fumes",Egypt,1311.346826,36198.95609,"Egypt, Arab Rep.",49.31921264,740.33421740000006,63.88114201,62915681,3.878564899,NA,17167.6426,772229.2616,Egypt,6.211582018,5
EGY,1993,Occupational risks,Egypt,1639.768369,51395.08884,"Egypt, Arab Rep.",49.31921264,740.33421740000006,63.88114201,62915681,3.878564899,NA,17167.6426,772229.2616,Egypt,2.454403353,5
